,t,label,d,f
8811,t8810,n8811,3,0.9903537363533772
8812,t8811,n8812,2,0.27015320915126706
8813,t8812,n8813,2,0.5881746256671657
8814,t8813,n8814,2,0.6831781122768373
8815,t8814,n8815,2,0.08534775704511566
8816,t8815,n8816,2,0.025379092689934324
8817,t8816,n8817,2,0.30799347682041633
8818,t8817,n8818,2,0.5849066899577812
8819,t8818,n8819,2,0.12602175621051304
8820,t8819,n8820,2,0.14657627298680864
8821,t8820,n8821,2,0.6246966478139578
8822,t8821,n8822,2,0.37320317704199313
8823,t8822,n8823,2,0.04369691620344174
8824,t8823,n8824,2,0.21903362218112288
8825,t8824,n8825,2,0.5074577024443104
8826,t8825,n8826,2,0.8889293158916727
8827,t8826,n8827,2,0.791294498479102
8828,t8827,n8828,2,0.20555059631500106
8829,t8828,n8829,2,0.050791910617101754
8830,t8829,n8830,3,0.8859743906703937
8831,t8830,n8831,2,0.8345984869073537
8832,t8831,n8832,3,0.419075890664494
8833,t8832,n8833,2,0.04836475854986011
8834,t8833,n8834,2,0.641412459258307
8835,t8834,n8835,2,0.08469224779880868
8836,t8835,n8836,2,0.6473055727008028
8837,t8836,n8837,2,0.6394113021071185
8838,t8837,n8838,2,0.616704659317538
8839,t8838,n8839,2,0.8759146808563059
8840,t8839,n8840,3,0.2592806137299075
8841,t8840,n8841,2,0.6330718929242449
8842,t8841,n8842,2,0.9005948673199379
8843,t8842,n8843,2,0.7735409197442967
8844,t8843,n8844,2,0.4596132864654726
8845,t8844,n8845,2,0.17760700207729074
8846,t8845,n8846,2,0.8161508564237254
8847,t8846,n8847,2,0.22387082483771503
8848,t8847,n8848,2,0.6053362447537686
8849,t8848,n8849,3,0.7725639142361401
8850,t8849,n8850,2,0.1867030076617774
8851,t8850,n8851,2,0.6920044493713979
8852,t8851,n8852,2,0.2934632122619446
8853,t8852,n8853,2,0.9314619553348084
8854,t8853,n8854,2,0.5817681554303612
8855,t8854,n8855,2,0.9676208055353178
8856,t8855,n8856,2,0.40732159021982095
8857,t8856,n8857,2,0.2968841728930651
8858,t8857,n8858,2,0.6195585090683123
8859,t8858,n8859,2,0.4120241207017975
8860,t8859,n8860,2,0.09556499531231355
8861,t8860,n8861,3,0.9343044135406195
8862,t8861,n8862,3,0.5196494610173034
8863,t8862,n8863,2,0.007941647103388627
8864,t8863,n8864,2,0.04954364537042899
8865,t8864,n8865,2,0.24607213303966924
8866,t8865,n8866,2,0.2848587827992801
8867,t8866,n8867,2,0.5864856727309791
8868,t8867,n8868,2,0.8411697417557922
8869,t8868,n8869,2,0.3187031666567022
8870,t8869,n8870,2,0.575373226199917
8871,t8870,n8871,2,0.24602999372766854
8872,t8871,n8872,2,0.04222499421137205
8873,t8872,n8873,2,0.42180753727535436
8874,t8873,n8874,2,0.6054138979353128
8875,t8874,n8875,2,0.30932052147519384
8876,t8875,n8876,2,0.5928720871247093
8877,t8876,n8877,2,0.25046152534298427
8878,t8877,n8878,2,0.372966313656215
8879,t8878,n8879,3,0.07749121656992075
8880,t8879,n8880,2,0.33723574657385325
8881,t8880,n8881,2,0.3208048477317913
8882,t8881,n8882,2,0.42950799885248603
8883,t8882,n8883,2,0.27436355010308033
8884,t8883,n8884,2,0.41465013532804584
8885,t8884,n8885,2,0.21745689655873246
8886,t8885,n8886,2,0.0673652769508879
8887,t8886,n8887,2,0.47665219764354017
8888,t8887,n8888,2,0.6955794669914251
8889,t8888,n8889,3,0.6793828044941571
8890,t8889,n8890,2,0.9379182478415123
8891,t8890,n8891,2,0.7996601989117827
8892,t8891,n8892,2,0.8113327588280498
8893,t8892,n8893,3,0.42845594209028515
8894,t8893,n8894,2,0.021898644986072302
8895,t8894,n8895,2,0.503958628333785
8896,t8895,n8896,2,0.6575897063048021
8897,t8896,n8897,2,0.05381456012095587
8898,t8897,n8898,2,0.7173714853811982
8899,t8898,n8899,2,0.7270638760408131
8900,t8899,n8900,2,0.9026059449736024
8901,t8900,n8901,2,0.8940925988763849
8902,t8901,n8902,2,0.8110958310396875
8903,t8902,n8903,2,0.41843949837684713
8904,t8903,n8904,2,0.29331395208256816
8905,t8904,n8905,2,0.9493811670185295
8906,t8905,n8906,2,0.34095897697085886
8907,t8906,n8907,2,0.15118163805226592
8908,t8907,n8908,2,0.30488021244813257
8909,t8908,n8909,2,0.837549443708118
8910,t8909,n8910,2,0.25665234559432126
8911,t8910,n8911,2,0.8126496703139519
8912,t8911,n8912,2,0.3702406662195601
8913,t8912,n8913,2,0.17279146096947284
8914,t8913,n8914,2,0.7188148145422181
8915,t8914,n8915,2,0.9203496602761772
8916,t8915,n8916,2,0.31389943884158045
8917,t8916,n8917,2,0.012928933158746991
8918,t8917,n8918,2,0.4478718955793005
8919,t8918,n8919,2,0.10218191878352534
8920,t8919,n8920,2,0.02682625953219364
8921,t8920,n8921,2,0.3015062595833533
8922,t8921,n8922,2,0.22782375424680934
8923,t8922,n8923,3,0.5652746770104413
8924,t8923,n8924,2,0.1527109378779351
8925,t8924,n8925,2,0.9183921264450237
8926,t8925,n8926,2,0.035798135250423746
8927,t8926,n8927,2,0.11684006039222938
8928,t8927,n8928,2,0.6698912166320834
8929,t8928,n8929,2,0.6453956754774153
8930,t8929,n8930,2,0.07116231813446017
8931,t8930,n8931,2,0.5123522239846201
8932,t8931,n8932,2,0.19109554913174442
8933,t8932,n8933,2,0.3073381510647609
8934,t8933,n8934,2,0.7164983255673455
8935,t8934,n8935,3,0.9121743474050819
8936,t8935,n8936,2,0.5058278460306387
8937,t8936,n8937,2,0.7527507951096649
8938,t8937,n8938,2,0.481226631062899
8939,t8938,n8939,2,0.21398063930975808
8940,t8939,n8940,2,0.3821291933171874
8941,t8940,n8941,2,0.6203535516363561
8942,t8941,n8942,2,0.5866621088468654
8943,t8942,n8943,2,0.7114349809606592
8944,t8943,n8944,2,0.3730183745417154
8945,t8944,n8945,2,0.40797266046857794
8946,t8945,n8946,2,0.40461804277528424
8947,t8946,n8947,4,0.5040222048954663
8948,t8947,n8948,2,0.6903332515246536
8949,t8948,n8949,2,0.7614231312263713
8950,t8949,n8950,2,0.6783820451618296
8951,t8950,n8951,2,0.12585039460636938
8952,t8951,n8952,2,0.6417778863488424
8953,t8952,n8953,3,0.5537582090209334
8954,t8953,n8954,3,0.990224647122222
8955,t8954,n8955,2,0.3210153531776835
8956,t8955,n8956,2,0.9265886399701294
8957,t8956,n8957,2,0.3043786501956034
8958,t8957,n8958,2,0.8829541754721204
8959,t8958,n8959,2,0.38114777322294824
8960,t8959,n8960,2,0.8037029171738536
8961,t8960,n8961,2,0.9340116642230709
8962,t8961,n8962,2,0.44295760244702564
8963,t8962,n8963,2,0.6381003608389607
8964,t8963,n8964,2,0.8103723586862428
8965,t8964,n8965,2,0.4541756920981066
8966,t8965,n8966,2,0.8884523432261481
8967,t8966,n8967,2,0.39101128332186263
8968,t8967,n8968,2,0.6075662518248786
8969,t8968,n8969,2,0.8214685195230743
8970,t8969,n8970,2,0.6425474042526584
8971,t8970,n8971,2,0.5782477486854105
8972,t8971,n8972,2,0.6784540661044839
8973,t8972,n8973,2,0.823787936197677
8974,t8973,n8974,3,0.390671884537073
8975,t8974,n8975,2,0.9166184396771849
8976,t8975,n8976,2,0.28973535710564235
8977,t8976,n8977,2,0.04197375845322304
8978,t8977,n8978,3,0.245122780779501
8979,t8978,n8979,2,0.6155923014998604
8980,t8979,n8980,3,0.8529736247387543
8981,t8980,n8981,2,0.5577967496411375
8982,t8981,n8982,2,0.73002605113994
8983,t8982,n8983,2,0.4734610174125593
8984,t8983,n8984,2,0.9530451506420294
8985,t8984,n8985,2,0.03999947281940264
8986,t8985,n8986,2,0.7059943894388083
8987,t8986,n8987,3,0.7762233645875395
8988,t8987,n8988,2,0.42686230763684363
8989,t8988,n8989,2,0.03826401035147786
8990,t8989,n8990,2,0.05441037029849305
8991,t8990,n8991,2,0.3086912308121168
8992,t8991,n8992,3,0.7195871578252137
8993,t8992,n8993,2,0.6005307944314567
8994,t8993,n8994,2,0.3994929357373862
8995,t8994,n8995,2,0.48054072740318554
8996,t8995,n8996,2,0.7324790181401921
8997,t8996,n8997,2,0.09615011887772285
8998,t8997,n8998,2,0.8374526910789949
8999,t8998,n8999,2,0.24972375311166506
9000,t8999,n9000,2,0.015860900030321146
9001,t9000,n9001,2,0.13736818623789093
9002,t9001,n9002,2,0.9624373767549983
9003,t9002,n9003,2,0.3750529724252809
9004,t9003,n9004,2,0.8085758380314593
9005,t9004,n9005,2,0.38904107333267535
9006,t9005,n9006,2,0.3475294708144119
9007,t9006,n9007,2,0.358743835506657
9008,t9007,n9008,2,0.20554255175027702
9009,t9008,n9009,2,0.655259003743337
9010,t9009,n9010,2,0.03563550136027127
9011,t9010,n9011,3,0.6419807514603975
9012,t9011,n9012,2,0.194429668741397
9013,t9012,n9013,2,0.718665514745044
9014,t9013,n9014,2,0.6816056861373596
9015,t9014,n9015,3,0.11058145813779652
9016,t9015,n9016,2,0.19087104304371505
9017,t9016,n9017,2,0.7892131778629183
9018,t9017,n9018,2,0.8834696154788484
9019,t9018,n9019,2,0.16998566617422628
9020,t9019,n9020,2,0.013008657812922597
9021,t9020,n9021,2,0.23112333444181277
9022,t9021,n9022,2,0.45862350109930483
9023,t9022,n9023,2,0.4873905630182873
9024,t9023,n9024,2,0.5731018172898643
9025,t9024,n9025,2,0.7029815329949747
9026,t9025,n9026,2,0.35650489442554834
9027,t9026,n9027,2,0.27406343874701633
9028,t9027,n9028,2,0.4922864001695615
9029,t9028,n9029,3,0.878676220974954
9030,t9029,n9030,2,0.8413950738822016
9031,t9030,n9031,2,0.15449339193553135
9032,t9031,n9032,2,0.7566268897141727
9033,t9032,n9033,2,0.37142217443116465
9034,t9033,n9034,2,0.39633393079081425
9035,t9034,n9035,2,0.22199552247665089
9036,t9035,n9036,2,0.2918380645662414
9037,t9036,n9037,2,0.6077422630285246
9038,t9037,n9038,2,0.0004289802765616857
9039,t9038,n9039,2,0.43632971730522196
9040,t9039,n9040,2,0.3628845777289549
9041,t9040,n9041,2,0.3547915544603176
9042,t9041,n9042,2,0.43340772714940856
9043,t9042,n9043,2,0.47081042130730566
9044,t9043,n9044,2,0.17278627163877802
9045,t9044,n9045,2,0.418047011311505
9046,t9045,n9046,3,0.9301915540260981
9047,t9046,n9047,2,0.6926751559220516
9048,t9047,n9048,2,0.9602321971866623
9049,t9048,n9049,3,0.20497487620127963
9050,t9049,n9050,2,0.746893705389508
9051,t9050,n9051,2,0.3767494849777362
9052,t9051,n9052,2,0.10519376729035212
9053,t9052,n9053,2,0.9677003662910221
9054,t9053,n9054,2,0.8980759844757159
9055,t9054,n9055,2,0.21883564302141745
9056,t9055,n9056,2,0.8363499978120839
9057,t9056,n9057,2,0.6268985630950094
9058,t9057,n9058,2,0.8325562271158049
9059,t9058,n9059,2,0.023803476629178366
9060,t9059,n9060,2,0.20264656476728027
9061,t9060,n9061,2,0.18153815619835567
9062,t9061,n9062,2,0.9814579750605905
9063,t9062,n9063,2,0.23871731420096964
9064,t9063,n9064,2,0.712210604406384
9065,t9064,n9065,3,0.920008105122183
9066,t9065,n9066,2,0.9364721687253008
9067,t9066,n9067,2,0.7688226987749907
9068,t9067,n9068,2,0.2398361252881941
9069,t9068,n9069,2,0.4357422616840848
9070,t9069,n9070,2,0.7087442559984533
9071,t9070,n9071,2,0.5887341555820339
9072,t9071,n9072,2,0.3516245435090519
9073,t9072,n9073,2,0.4872943752687533
9074,t9073,n9074,2,0.5256425265138316
9075,t9074,n9075,2,0.8940705901948397
9076,t9075,n9076,2,0.4235438810174271
9077,t9076,n9077,2,0.5860196104249451
9078,t9077,n9078,2,0.49195292473878727
9079,t9078,n9079,2,0.025145123602709707
9080,t9079,n9080,2,0.44333003168521345
9081,t9080,n9081,2,0.3370067266682484
9082,t9081,n9082,2,0.05213457356786366
9083,t9082,n9083,3,0.8841511218567125
9084,t9083,n9084,2,0.7797955802198842
9085,t9084,n9085,2,0.7814366976274106
9086,t9085,n9086,2,0.36899965110162336
9087,t9086,n9087,2,0.394318736700508
9088,t9087,n9088,2,0.10791433902136105
9089,t9088,n9089,2,0.028936629648030787
9090,t9089,n9090,2,0.711683187820746
9091,t9090,n9091,2,0.5215972233548698
9092,t9091,n9092,2,0.30578254462677257
9093,t9092,n9093,2,0.6969871697779555
9094,t9093,n9094,2,0.38085037103558883
9095,t9094,n9095,2,0.6500253691652739
9096,t9095,n9096,2,0.01077168392858463
9097,t9096,n9097,2,0.23119473044167593
9098,t9097,n9098,2,0.5587203122027766
9099,t9098,n9099,2,0.7667950538385245
9100,t9099,n9100,3,0.7625720070428517
9101,t9100,n9101,2,0.6345654890785287
9102,t9101,n9102,2,0.16687327886707715
9103,t9102,n9103,2,0.6118089853700541
9104,t9103,n9104,3,0.8316158189798644
9105,t9104,n9105,3,0.22577992516339274
9106,t9105,n9106,2,0.5651961383138068
9107,t9106,n9107,2,0.3305458501133115
9108,t9107,n9108,2,0.7871841711497019
9109,t9108,n9109,2,0.6897598990589445
9110,t9109,n9110,2,0.4264320040954208
9111,t9110,n9111,2,0.16850214511553518
9112,t9111,n9112,2,0.5958616772574581
9113,t9112,n9113,2,0.5077692789694268
9114,t9113,n9114,2,0.30799739616624355
9115,t9114,n9115,3,0.8232761748763147
9116,t9115,n9116,2,0.37933845446610237
9117,t9116,n9117,2,0.8909662956136247
9118,t9117,n9118,2,0.6092935496227606
9119,t9118,n9119,2,0.15415608967352845
9120,t9119,n9120,2,0.5125085531055193
9121,t9120,n9121,2,0.9952264935148586
9122,t9121,n9122,2,0.6078614239878909
9123,t9122,n9123,2,0.6470265482447882
9124,t9123,n9124,2,0.09820511392659481
9125,t9124,n9125,2,0.8645372838813052
9126,t9125,n9126,2,0.2612502829330089
9127,t9126,n9127,2,0.03239598746693639
9128,t9127,n9128,2,0.17041114198612262
9129,t9128,n9129,2,0.70175010919606
9130,t9129,n9130,2,0.38656507108302407
9131,t9130,n9131,2,0.2356191826354337
9132,t9131,n9132,2,0.7635781385750625
9133,t9132,n9133,3,0.4339556532048353
9134,t9133,n9134,2,0.6563844962089171
9135,t9134,n9135,2,0.7086904912741714
9136,t9135,n9136,2,0.32635719917374517
9137,t9136,n9137,2,0.3796248286053018
9138,t9137,n9138,2,0.9072445422318046
9139,t9138,n9139,2,0.7966987890555481
9140,t9139,n9140,2,0.18861472233869303
9141,t9140,n9141,3,0.5404711085046365
9142,t9141,n9142,2,0.10526614434504777
9143,t9142,n9143,2,0.7024489137107708
9144,t9143,n9144,2,0.7831812865919778
9145,t9144,n9145,2,0.18872860568176641
9146,t9145,n9146,2,0.31646793797155504
9147,t9146,n9147,2,0.04728804461227176
9148,t9147,n9148,2,0.27813070888258495
9149,t9148,n9149,2,0.11960851170682862
9150,t9149,n9150,2,0.15951177864945143
9151,t9150,n9151,2,0.612878676109193
9152,t9151,n9152,2,0.4142746125521012
9153,t9152,n9153,2,0.3346744467242929
9154,t9153,n9154,2,0.6757518969478817
9155,t9154,n9155,2,0.5762782108130972
9156,t9155,n9156,3,0.5195338370279902
9157,t9156,n9157,2,0.8576569563968632
9158,t9157,n9158,2,0.08678430343053845
9159,t9158,n9159,2,0.9245745718247498
9160,t9159,n9160,2,0.9425435596926188
9161,t9160,n9161,2,0.1167947392840949
9162,t9161,n9162,2,0.4646095194252087
9163,t9162,n9163,2,0.22256611539248372
9164,t9163,n9164,2,0.23663446193475468
9165,t9164,n9165,2,0.6110047327524709
9166,t9165,n9166,2,0.4289709902948553
9167,t9166,n9167,2,0.27143906597035894
9168,t9167,n9168,2,0.04444803660828711
9169,t9168,n9169,2,0.8861855652301953
9170,t9169,n9170,2,0.9004772259337526
9171,t9170,n9171,2,0.2588159833849315
9172,t9171,n9172,2,0.3796985848744244
9173,t9172,n9173,2,0.7469821234005135
9174,t9173,n9174,2,0.4305364736250783
9175,t9174,n9175,2,0.18269639424909456
9176,t9175,n9176,2,0.6267287140771286
9177,t9176,n9177,2,0.03794647314821398
9178,t9177,n9178,2,0.712228250645486
9179,t9178,n9179,2,0.02310965246083685
9180,t9179,n9180,2,0.11621672193253962
9181,t9180,n9181,2,0.1115231320563036
9182,t9181,n9182,2,0.41519535750231307
9183,t9182,n9183,2,0.5036621998979508
9184,t9183,n9184,2,0.5389494379344689
9185,t9184,n9185,2,0.911562983229553
9186,t9185,n9186,2,0.6825551635311763
9187,t9186,n9187,2,0.128238984117922
9188,t9187,n9188,2,0.5627839104475076
9189,t9188,n9189,2,0.3761123767288218
9190,t9189,n9190,2,0.9216135969735829
9191,t9190,n9191,2,0.2896436539244064
9192,t9191,n9192,2,0.19301305957289472
9193,t9192,n9193,2,0.995902799080288
9194,t9193,n9194,2,0.989462860938594
9195,t9194,n9195,2,0.24529541431431934
9196,t9195,n9196,2,0.04760737553258221
9197,t9196,n9197,2,0.36744150271871756
9198,t9197,n9198,2,0.7744502992902771
9199,t9198,n9199,2,0.8680722758984164
9200,t9199,n9200,2,0.6363748963512691
9201,t9200,n9201,2,0.9886773893661477
9202,t9201,n9202,2,0.041411597607405426
9203,t9202,n9203,2,0.006500721023101286
9204,t9203,n9204,2,0.7144165470794158
9205,t9204,n9205,2,0.7817133282589794
9206,t9205,n9206,2,0.19792330230146948
9207,t9206,n9207,2,0.42199058520321464
9208,t9207,n9208,2,0.8076726198122336
9209,t9208,n9209,2,0.5222763226879004
9210,t9209,n9210,2,0.9142490484604959
9211,t9210,n9211,2,0.22011469760133728
9212,t9211,n9212,2,0.277125045935393
9213,t9212,n9213,2,0.10882350833025078
9214,t9213,n9214,2,0.20053796551043157
9215,t9214,n9215,2,0.6564974551165266
9216,t9215,n9216,2,0.5280761561563133
9217,t9216,n9217,2,0.3607544739567353
9218,t9217,n9218,2,0.19671895975614817
9219,t9218,n9219,3,0.5533743412585189
9220,t9219,n9220,2,0.5637366725966745
9221,t9220,n9221,2,0.31170539202154146
9222,t9221,n9222,2,0.04893439375787856
9223,t9222,n9223,2,0.9437079591913733
9224,t9223,n9224,3,0.8587543809868304
9225,t9224,n9225,2,0.6158582675130956
9226,t9225,n9226,2,0.8211504983357497
9227,t9226,n9227,2,0.3247371700831587
9228,t9227,n9228,2,0.10849468215006253
9229,t9228,n9229,2,0.28790174646294553
9230,t9229,n9230,2,0.17098685154134408
9231,t9230,n9231,2,0.8786622099218414
9232,t9231,n9232,2,0.5936567179360078
9233,t9232,n9233,2,0.490813131648839
9234,t9233,n9234,2,0.5635475853830014
9235,t9234,n9235,2,0.14412964122080885
9236,t9235,n9236,2,0.24194258203159447
9237,t9236,n9237,2,0.3491594956489831
9238,t9237,n9238,2,0.2827988303839275
9239,t9238,n9239,2,0.4274691103119088
9240,t9239,n9240,2,0.05077189661232673
9241,t9240,n9241,2,0.8347683600688196
9242,t9241,n9242,2,0.7874343423931943
9243,t9242,n9243,2,0.011612886917467646
9244,t9243,n9244,2,0.7977387697150202
9245,t9244,n9245,2,0.9551451040004805
9246,t9245,n9246,2,0.08631094957247087
9247,t9246,n9247,2,0.6974572204859925
9248,t9247,n9248,2,0.8609995052029576
9249,t9248,n9249,2,0.9804003042027748
9250,t9249,n9250,2,0.1595365672005037
9251,t9250,n9251,2,0.3208585080787373
9252,t9251,n9252,2,0.8683481774212459
9253,t9252,n9253,2,0.44295313967777816
9254,t9253,n9254,2,0.16141101252303436
9255,t9254,n9255,2,0.2155187582341631
9256,t9255,n9256,2,0.7754213802573428
9257,t9256,n9257,2,0.04923613696377438
9258,t9257,n9258,2,0.49381845359857157
9259,t9258,n9259,2,0.2362458243576243
9260,t9259,n9260,2,0.6666460474366012
9261,t9260,n9261,2,0.8074286909579526
9262,t9261,n9262,2,0.9248198282771425
9263,t9262,n9263,2,0.801373887961442
9264,t9263,n9264,2,0.6417353932925858
9265,t9264,n9265,2,0.5586377451288709
9266,t9265,n9266,2,0.6367416164180607
9267,t9266,n9267,2,0.5691581936035217
9268,t9267,n9268,2,0.32379920342256086
9269,t9268,n9269,2,0.7217186809534122
9270,t9269,n9270,2,0.9261981683160736
9271,t9270,n9271,2,0.3088713241423987
9272,t9271,n9272,2,0.05386360262107914
9273,t9272,n9273,2,0.8601076319623712
9274,t9273,n9274,2,0.6457767487283468
9275,t9274,n9275,2,0.8475507464482107
9276,t9275,n9276,2,0.2172159956630504
9277,t9276,n9277,2,0.7249134281620394
9278,t9277,n9278,2,0.4707928149963376
9279,t9278,n9279,2,0.413175978461635
9280,t9279,n9280,2,0.681556717237888
9281,t9280,n9281,2,0.7177089048728551
9282,t9281,n9282,2,0.7188322893278174
9283,t9282,n9283,2,0.265268302131901
9284,t9283,n9284,2,0.9030738655342335
9285,t9284,n9285,2,0.4498991361401946
9286,t9285,n9286,2,0.3935030263258641
9287,t9286,n9287,2,0.12494261897341752
9288,t9287,n9288,2,0.37969134705660623
9289,t9288,n9289,2,0.2841651293164792
9290,t9289,n9290,2,0.12977691653664525
9291,t9290,n9291,2,0.9078711653327685
9292,t9291,n9292,2,0.5818596824153472
9293,t9292,n9293,2,0.8495855815731419
9294,t9293,n9294,2,0.24122751424478084
9295,t9294,n9295,2,0.9156361982363316
9296,t9295,n9296,2,0.05928658093714512
9297,t9296,n9297,2,0.5772894729061449
9298,t9297,n9298,2,0.8659783242693121
9299,t9298,n9299,2,0.5792599326142179
9300,t9299,n9300,2,0.23974563729929255
9301,t9300,n9301,2,0.516734142479433
9302,t9301,n9302,2,0.7915664236638839
9303,t9302,n9303,3,0.6935311979834804
9304,t9303,n9304,2,0.1650489923640771
9305,t9304,n9305,2,0.33321547715593014
9306,t9305,n9306,3,0.7930385664154419
9307,t9306,n9307,2,0.7200944139373877
9308,t9307,n9308,2,0.7735580974120271
9309,t9308,n9309,2,0.3101257733669436
9310,t9309,n9310,2,0.8534771567572679
9311,t9310,n9311,2,0.37688371688888433
9312,t9311,n9312,2,0.7556098616421321
9313,t9312,n9313,2,0.08424605685516717
9314,t9313,n9314,2,0.6319775541831639
9315,t9314,n9315,2,0.34802025757020716
9316,t9315,n9316,2,0.8923148205161511
9317,t9316,n9317,2,0.2210761353571692
9318,t9317,n9318,2,0.6588460076310511
9319,t9318,n9319,2,0.40395524419225237
9320,t9319,n9320,3,0.8136035517196776
9321,t9320,n9321,2,0.2093639638241267
9322,t9321,n9322,2,0.8988961450775741
9323,t9322,n9323,2,0.18131720127880757
9324,t9323,n9324,2,0.06240729842683501
9325,t9324,n9325,2,0.27062388298267437
9326,t9325,n9326,2,0.9872310103872376
9327,t9326,n9327,2,0.42854532384774335
9328,t9327,n9328,2,0.9243849553445517
9329,t9328,n9329,2,0.46063919939964204
9330,t9329,n9330,2,0.8897374783106506
9331,t9330,n9331,2,0.19149050582870009
9332,t9331,n9332,2,0.7367216548723603
9333,t9332,n9333,2,0.5801915847482465
9334,t9333,n9334,2,0.27359461471898683
9335,t9334,n9335,2,0.30959981002384784
9336,t9335,n9336,2,0.02823984018951131
9337,t9336,n9337,2,0.05424779891745535
9338,t9337,n9338,2,0.44378318085360735
9339,t9338,n9339,2,0.9061567143296433
9340,t9339,n9340,2,0.3753771332873751
9341,t9340,n9341,2,0.22005938729455543
9342,t9341,n9342,2,0.23289485553671563
9343,t9342,n9343,2,0.4639648383436268
9344,t9343,n9344,2,0.7108201500288319
9345,t9344,n9345,2,0.3870700435699149
9346,t9345,n9346,2,0.7311231780990353
9347,t9346,n9347,2,0.6846985406891012
9348,t9347,n9348,2,0.6994616387423143
9349,t9348,n9349,2,0.6245679027698946
9350,t9349,n9350,2,0.44165763447118067
9351,t9350,n9351,2,0.16795180967562817
9352,t9351,n9352,2,0.7387440210988294
9353,t9352,n9353,2,0.007377651281383901
9354,t9353,n9354,2,0.825269683539418
9355,t9354,n9355,2,0.462332949880656
9356,t9355,n9356,2,0.8847036658711631
9357,t9356,n9357,2,0.23412637172846973
9358,t9357,n9358,2,0.4879309989430669
9359,t9358,n9359,2,0.7309324653947389
9360,t9359,n9360,2,0.696152016011776
9361,t9360,n9361,2,0.017775496061821938
9362,t9361,n9362,2,0.9996420574510102
9363,t9362,n9363,2,0.37527754276010994
9364,t9363,n9364,2,0.42493264876384196
9365,t9364,n9365,2,0.6897895638999734
9366,t9365,n9366,2,0.19989157141167957
9367,t9366,n9367,2,0.9121607050984512
9368,t9367,n9368,2,0.34711411821556526
9369,t9368,n9369,2,0.6537444117095863
9370,t9369,n9370,2,0.18404517592179848
9371,t9370,n9371,2,0.025459204002443392
9372,t9371,n9372,2,0.7899669057018532
9373,t9372,n9373,2,0.49971129955009497
9374,t9373,n9374,2,0.5807920936899669
9375,t9374,n9375,2,0.003641736659076744
9376,t9375,n9376,2,0.8002641204532127
9377,t9376,n9377,2,0.7983137541646794
9378,t9377,n9378,2,0.7246132839896674
9379,t9378,n9379,2,0.8435644463754671
9380,t9379,n9380,2,0.869428718882699
9381,t9380,n9381,2,0.6363541672188314
9382,t9381,n9382,2,0.0017546515877491231
9383,t9382,n9383,2,0.1745711865683528
9384,t9383,n9384,2,0.24223710872046078
9385,t9384,n9385,2,0.573541306309141
9386,t9385,n9386,2,0.18047664638071148
9387,t9386,n9387,2,0.07198535719078636
9388,t9387,n9388,2,0.8266266546680111
9389,t9388,n9389,2,0.21468318586363122
9390,t9389,n9390,2,0.08742914075879671
9391,t9390,n9391,2,0.24513714071125825
9392,t9391,n9392,2,0.315718754790244
9393,t9392,n9393,2,0.8057666549769815
9394,t9393,n9394,2,0.15158685255378446
9395,t9394,n9395,2,0.17050527404836624
9396,t9395,n9396,2,0.35279447890089144
9397,t9396,n9397,2,0.3594148040279932
9398,t9397,n9398,3,0.3944065672467497
9399,t9398,n9399,2,0.5259939385902814
9400,t9399,n9400,2,0.13005924108207823
9401,t9400,n9401,2,0.29830254412417323
9402,t9401,n9402,2,0.8461884866167465
9403,t9402,n9403,2,0.9866564568711822
9404,t9403,n9404,2,0.22619723447984064
9405,t9404,n9405,2,0.3237268311823648
9406,t9405,n9406,2,0.49111218486873576
9407,t9406,n9407,2,0.05423401500878422
9408,t9407,n9408,2,0.01135923774685732
9409,t9408,n9409,2,0.8402792756030972
9410,t9409,n9410,2,0.11430727328891366
9411,t9410,n9411,2,0.9513777205330017
9412,t9411,n9412,2,0.9319044286353576
9413,t9412,n9413,2,0.3551542697741181
9414,t9413,n9414,2,0.7564050515403247
9415,t9414,n9415,2,0.6063280611631405
9416,t9415,n9416,2,0.4145825362612474
9417,t9416,n9417,2,0.4744124053353699
9418,t9417,n9418,2,0.4243241124242102
9419,t9418,n9419,2,0.38651805870448575
9420,t9419,n9420,2,0.8253441103721365
9421,t9420,n9421,3,0.8836300452680191
9422,t9421,n9422,2,0.7604322320508797
9423,t9422,n9423,2,0.5912686493444781
9424,t9423,n9424,2,0.19723834023566855
9425,t9424,n9425,2,0.7356956414942672
9426,t9425,n9426,2,0.9958385041499297
9427,t9426,n9427,2,0.38226900131984953
9428,t9427,n9428,2,0.9212202944524802
9429,t9428,n9429,2,0.798597730313566
9430,t9429,n9430,2,0.8804009377192223
9431,t9430,n9431,2,0.20384409473717957
9432,t9431,n9432,2,0.9364505353462145
9433,t9432,n9433,2,0.3617764084716656
9434,t9433,n9434,2,0.3312402312272379
9435,t9434,n9435,2,0.07108885456991587
9436,t9435,n9436,2,0.5866782756470011
9437,t9436,n9437,2,0.15152209964371954
9438,t9437,n9438,2,0.7090730059694774
9439,t9438,n9439,2,0.7654734280585859
9440,t9439,n9440,2,0.164308590106369
9441,t9440,n9441,2,0.0717337183813187
9442,t9441,n9442,2,0.22581383501081553
9443,t9442,n9443,2,0.5542021171606462
9444,t9443,n9444,2,0.7996941990267641
9445,t9444,n9445,2,0.6584359837426516
9446,t9445,n9446,2,0.733898830403751
9447,t9446,n9447,2,0.4245878540292648
9448,t9447,n9448,2,0.033238232074357166
