,t,label,d,f
9070,t9069,n9070,2,0.24020218390254655
9071,t9070,n9071,2,0.17298533009295747
9072,t9071,n9072,2,0.9759802146082552
9073,t9072,n9073,2,0.9919825111058475
9074,t9073,n9074,2,0.33947049620022496
9075,t9074,n9075,2,0.8411380815255349
9076,t9075,n9076,2,0.25163460637882085
9077,t9076,n9077,2,0.7914967217989503
9078,t9077,n9078,2,0.2249858958415023
9079,t9078,n9079,2,0.611991772619251
9080,t9079,n9080,2,0.8830250507162258
9081,t9080,n9081,2,0.5681973413135613
9082,t9081,n9082,2,0.2755017592025354
9083,t9082,n9083,2,0.6570371715087675
9084,t9083,n9084,2,0.07006462598401864
9085,t9084,n9085,3,0.6458109275854886
9086,t9085,n9086,2,0.14691116029593032
9087,t9086,n9087,2,0.26810880329443465
9088,t9087,n9088,2,0.8588614981992685
9089,t9088,n9089,2,0.027163203723160723
9090,t9089,n9090,2,0.4927592964775147
9091,t9090,n9091,2,0.947498276527717
9092,t9091,n9092,2,0.6376654394992012
9093,t9092,n9093,2,0.8414468803694073
9094,t9093,n9094,2,0.33117572625978686
9095,t9094,n9095,2,0.05103318432198045
9096,t9095,n9096,3,0.47110132172137764
9097,t9096,n9097,3,0.38846769279116167
9098,t9097,n9098,2,0.27587853859639355
9099,t9098,n9099,2,0.6100932258369041
9100,t9099,n9100,2,0.0631799345394305
9101,t9100,n9101,2,0.31638336900652875
9102,t9101,n9102,2,0.9925040153392108
9103,t9102,n9103,2,0.914796868920373
9104,t9103,n9104,2,0.6218150043719698
9105,t9104,n9105,2,0.6566071128069842
9106,t9105,n9106,2,0.4587514034855723
9107,t9106,n9107,2,0.19987360440329216
9108,t9107,n9108,2,0.8609230678435238
9109,t9108,n9109,2,0.8656590244719384
9110,t9109,n9110,2,0.9924495057754861
9111,t9110,n9111,2,0.189401324123727
9112,t9111,n9112,3,0.4095606808494353
9113,t9112,n9113,2,0.6273215772484306
9114,t9113,n9114,2,0.8192937333070371
9115,t9114,n9115,2,0.26554056076890953
9116,t9115,n9116,2,0.05436162098613351
9117,t9116,n9117,2,0.3183169267807283
9118,t9117,n9118,2,0.1729741348324383
9119,t9118,n9119,2,0.018800989111235622
9120,t9119,n9120,2,0.9336222370839212
9121,t9120,n9121,2,0.7576499307388459
9122,t9121,n9122,2,0.06816210942205414
9123,t9122,n9123,2,0.8265235610153484
9124,t9123,n9124,2,0.33169098165586053
9125,t9124,n9125,4,0.6065480302079537
9126,t9125,n9126,2,0.41813067605310006
9127,t9126,n9127,2,0.537811922036858
9128,t9127,n9128,2,0.6628783328757795
9129,t9128,n9129,2,0.4697690169222607
9130,t9129,n9130,2,0.009357177728745558
9131,t9130,n9131,2,0.3272654186659305
9132,t9131,n9132,2,0.7141914108345033
9133,t9132,n9133,2,0.22877604093805515
9134,t9133,n9134,2,0.7480628453653191
9135,t9134,n9135,2,0.9376462775745367
9136,t9135,n9136,2,0.21037010658957267
9137,t9136,n9137,2,0.8017970722153895
9138,t9137,n9138,2,0.034647701996501246
9139,t9138,n9139,2,0.5326541385459909
9140,t9139,n9140,2,0.5815459539902342
9141,t9140,n9141,2,0.9897767067251141
9142,t9141,n9142,2,0.2820793944492387
9143,t9142,n9143,2,0.06349939977043828
9144,t9143,n9144,2,0.09589593257373719
9145,t9144,n9145,2,0.9993376998307825
9146,t9145,n9146,2,0.6482845598089835
9147,t9146,n9147,2,0.9920001424369863
9148,t9147,n9148,2,0.041475851420707754
9149,t9148,n9149,2,0.3008711820753588
9150,t9149,n9150,2,0.06564363174005328
9151,t9150,n9151,2,0.3911547749101806
9152,t9151,n9152,2,0.4037672559531932
9153,t9152,n9153,2,0.6679939355149583
9154,t9153,n9154,2,0.7108483416778952
9155,t9154,n9155,2,0.4993704560392572
9156,t9155,n9156,2,0.8253885745827996
9157,t9156,n9157,2,0.6916127629249796
9158,t9157,n9158,2,0.600981548272076
9159,t9158,n9159,2,0.2666320726292418
9160,t9159,n9160,2,0.695176275505809
9161,t9160,n9161,2,0.2909442682540323
9162,t9161,n9162,2,0.8714711925070595
9163,t9162,n9163,2,0.7241761612721076
9164,t9163,n9164,2,0.5463863816806047
9165,t9164,n9165,3,0.5344305223718335
9166,t9165,n9166,3,0.5687489888634037
9167,t9166,n9167,2,0.9975385019975608
9168,t9167,n9168,3,0.3810251658588527
9169,t9168,n9169,2,0.23583634752968263
9170,t9169,n9170,2,0.8475552007478712
9171,t9170,n9171,2,0.6376452800384629
9172,t9171,n9172,2,0.6137693682881243
9173,t9172,n9173,2,0.9513910292440483
9174,t9173,n9174,2,0.21619515968822534
9175,t9174,n9175,2,0.16206200924149827
9176,t9175,n9176,2,0.14715922014174088
9177,t9176,n9177,3,0.9529192894489525
9178,t9177,n9178,2,0.5992212485578756
9179,t9178,n9179,2,0.40164941849888824
9180,t9179,n9180,2,0.6847898560536299
9181,t9180,n9181,4,0.8082472051920133
9182,t9181,n9182,2,0.12135215387682308
9183,t9182,n9183,2,0.4673880175410181
9184,t9183,n9184,2,0.17099488873702473
9185,t9184,n9185,2,0.8093152571665031
9186,t9185,n9186,2,0.34638332316314424
9187,t9186,n9187,2,0.18050824189338843
9188,t9187,n9188,2,0.4995009472214793
9189,t9188,n9189,2,0.6920389859749425
9190,t9189,n9190,2,0.9521901362183544
9191,t9190,n9191,3,0.5300478357625082
9192,t9191,n9192,2,0.9375063296965805
9193,t9192,n9193,2,0.06346745817035604
9194,t9193,n9194,2,0.7612255793940278
9195,t9194,n9195,2,0.6898387793033772
9196,t9195,n9196,2,0.24991623865346824
9197,t9196,n9197,2,0.756746193761051
9198,t9197,n9198,2,0.9645825557339534
9199,t9198,n9199,2,0.7207599541827149
9200,t9199,n9200,2,0.19447987225520214
9201,t9200,n9201,2,0.22173103355469914
9202,t9201,n9202,2,0.18699443783928382
9203,t9202,n9203,2,0.3265782425955168
9204,t9203,n9204,2,0.6666549474345663
9205,t9204,n9205,2,0.4357080069507875
9206,t9205,n9206,2,0.268805558553169
9207,t9206,n9207,2,0.8379770947341126
9208,t9207,n9208,2,0.37913566973521395
9209,t9208,n9209,2,0.907834748471413
9210,t9209,n9210,2,0.02070383014735444
9211,t9210,n9211,2,0.7071187213506723
9212,t9211,n9212,2,0.654404797338252
9213,t9212,n9213,2,0.04996727876985885
9214,t9213,n9214,2,0.3577968067210663
9215,t9214,n9215,2,0.6097108505621888
9216,t9215,n9216,2,0.7086857615848012
9217,t9216,n9217,3,0.8094713117836156
9218,t9217,n9218,2,0.7174510443966975
9219,t9218,n9219,2,0.522644784484279
9220,t9219,n9220,2,0.9541682022960943
9221,t9220,n9221,2,0.11087650551683803
9222,t9221,n9222,3,0.40254937256887846
9223,t9222,n9223,2,0.869492254294918
9224,t9223,n9224,2,0.28748366169585393
9225,t9224,n9225,2,0.6927801279301162
9226,t9225,n9226,2,0.3246456071323497
9227,t9226,n9227,2,0.030027985614892505
9228,t9227,n9228,2,0.469638709005045
9229,t9228,n9229,3,0.265520114566719
9230,t9229,n9230,2,0.010636183877568373
9231,t9230,n9231,2,0.33261233319027783
9232,t9231,n9232,2,0.7632753656795482
9233,t9232,n9233,2,0.08323040974996376
9234,t9233,n9234,2,0.42941547735903274
9235,t9234,n9235,2,0.5417711451294677
9236,t9235,n9236,3,0.26934396880520806
9237,t9236,n9237,2,0.10027182790408395
9238,t9237,n9238,2,0.40748027746709825
9239,t9238,n9239,2,0.18124494495719834
9240,t9239,n9240,2,0.2376128398936046
9241,t9240,n9241,2,0.923490439040727
9242,t9241,n9242,2,0.8402172508441456
9243,t9242,n9243,2,0.7781976232322433
9244,t9243,n9244,2,0.10910722318521104
9245,t9244,n9245,2,0.8997799797465982
9246,t9245,n9246,2,0.6825594525008106
9247,t9246,n9247,2,0.844962463875893
9248,t9247,n9248,2,0.18281746652032194
9249,t9248,n9249,2,0.1448650696547914
9250,t9249,n9250,3,0.44399751548173605
9251,t9250,n9251,2,0.4106381584661912
9252,t9251,n9252,2,0.42660477237729577
9253,t9252,n9253,2,0.8434073784073748
9254,t9253,n9254,2,0.7431051708413825
9255,t9254,n9255,2,0.5326203078790618
9256,t9255,n9256,2,0.14850763358253638
9257,t9256,n9257,2,0.8051212838399405
9258,t9257,n9258,2,0.2721112357501442
9259,t9258,n9259,2,0.7267422237081005
9260,t9259,n9260,2,0.8176382343199466
9261,t9260,n9261,2,0.9287932746961971
9262,t9261,n9262,2,0.8874070429416524
9263,t9262,n9263,2,0.9388939741926143
9264,t9263,n9264,2,0.010541052866132494
9265,t9264,n9265,2,0.3237822838520068
9266,t9265,n9266,2,0.5711266335942816
9267,t9266,n9267,2,0.6807060610644111
9268,t9267,n9268,2,0.5982061407884726
9269,t9268,n9269,2,0.16084359709603357
9270,t9269,n9270,2,0.94142223677613
9271,t9270,n9271,2,0.9286634566208787
9272,t9271,n9272,2,0.9959290445781129
9273,t9272,n9273,2,0.11436015024978508
9274,t9273,n9274,2,0.055950429366930954
9275,t9274,n9275,2,0.3841201555413478
9276,t9275,n9276,2,0.9709188583326388
9277,t9276,n9277,2,0.16132246483322188
9278,t9277,n9278,2,0.4290343150237025
9279,t9278,n9279,2,0.2259015183180373
9280,t9279,n9280,2,0.21988877962213238
9281,t9280,n9281,2,0.9670558465945185
9282,t9281,n9282,2,0.17315297392817108
9283,t9282,n9283,2,0.11989226757856097
9284,t9283,n9284,2,0.9733047634231818
9285,t9284,n9285,2,0.38027963747618454
9286,t9285,n9286,2,0.298302475121932
9287,t9286,n9287,2,0.6044353889086039
9288,t9287,n9288,2,0.43047318226664455
9289,t9288,n9289,2,0.4782741522677797
9290,t9289,n9290,2,0.580193335620637
9291,t9290,n9291,2,0.43348410300507867
9292,t9291,n9292,2,0.0550385704847447
9293,t9292,n9293,3,0.3723314957382935
9294,t9293,n9294,2,0.5058995149189697
9295,t9294,n9295,2,0.6459399824636349
9296,t9295,n9296,2,0.05653644933657742
9297,t9296,n9297,2,0.851139383507992
9298,t9297,n9298,2,0.6614274957133661
9299,t9298,n9299,2,0.4233890111167655
9300,t9299,n9300,2,0.4407574261860996
9301,t9300,n9301,2,0.8578319411636194
9302,t9301,n9302,2,0.23857547077618668
9303,t9302,n9303,3,0.9008381228247015
9304,t9303,n9304,2,0.9376406597989073
9305,t9304,n9305,2,0.19842903964878555
9306,t9305,n9306,2,0.48557982439489145
9307,t9306,n9307,2,0.9232711338378851
9308,t9307,n9308,2,0.8829419399408067
9309,t9308,n9309,2,0.4364090175141879
9310,t9309,n9310,2,0.1127886248216241
9311,t9310,n9311,2,0.10587046714648607
9312,t9311,n9312,2,0.9741900854944713
9313,t9312,n9313,2,0.23314323933096337
9314,t9313,n9314,2,0.41384687983092394
9315,t9314,n9315,2,0.24014744544726496
9316,t9315,n9316,2,0.3783329705008137
9317,t9316,n9317,2,0.7517173321272721
9318,t9317,n9318,2,0.878051776402178
9319,t9318,n9319,2,0.7055827038887459
9320,t9319,n9320,2,0.1439663502519989
9321,t9320,n9321,2,0.34045855092672417
9322,t9321,n9322,2,0.0901225203022763
9323,t9322,n9323,2,0.5604289583731845
9324,t9323,n9324,2,0.18821799966385333
9325,t9324,n9325,2,0.31127220061324223
9326,t9325,n9326,2,0.16474211932461802
9327,t9326,n9327,2,0.39857778919962705
9328,t9327,n9328,2,0.7634602319252949
9329,t9328,n9329,2,0.01659153070108521
9330,t9329,n9330,2,0.3123325124104389
9331,t9330,n9331,2,0.7957102779848224
9332,t9331,n9332,2,0.2718715297696864
9333,t9332,n9333,3,0.7101685472751864
9334,t9333,n9334,3,0.5945850632931413
9335,t9334,n9335,2,0.9065334438552877
9336,t9335,n9336,2,0.6836306502352293
9337,t9336,n9337,2,0.5341561649811296
9338,t9337,n9338,2,0.172900332565042
9339,t9338,n9339,2,0.6446513814368993
9340,t9339,n9340,2,0.49054627011892715
9341,t9340,n9341,2,0.1405772430193135
9342,t9341,n9342,2,0.24417489893906164
9343,t9342,n9343,3,0.45364142688886844
9344,t9343,n9344,2,0.4396698496909007
9345,t9344,n9345,2,0.8105793220338032
9346,t9345,n9346,2,0.618398451509157
9347,t9346,n9347,2,0.11777427011806363
9348,t9347,n9348,2,0.7798768041320416
9349,t9348,n9349,2,0.40186095441963676
9350,t9349,n9350,3,0.6479864882850301
9351,t9350,n9351,2,0.24696388208780728
9352,t9351,n9352,2,0.7728088785533143
9353,t9352,n9353,2,0.018620449794893745
9354,t9353,n9354,2,0.9875892445393267
9355,t9354,n9355,2,0.7339245309494883
9356,t9355,n9356,2,0.3417577059169782
9357,t9356,n9357,2,0.35103348183869554
9358,t9357,n9358,2,0.6545599603969082
9359,t9358,n9359,2,0.9791300956457686
9360,t9359,n9360,2,0.9745046891112764
9361,t9360,n9361,2,0.8891147068324456
9362,t9361,n9362,2,0.21593000342505309
9363,t9362,n9363,3,0.7591617612441595
9364,t9363,n9364,2,0.21186454201332083
9365,t9364,n9365,2,0.5753466792022026
9366,t9365,n9366,2,0.5085532683038914
9367,t9366,n9367,3,0.8284563340263119
9368,t9367,n9368,2,0.6381601844285487
9369,t9368,n9369,2,0.7990890024939596
9370,t9369,n9370,2,0.4897646194427995
9371,t9370,n9371,2,0.18784525539883012
9372,t9371,n9372,2,0.25173280523646324
9373,t9372,n9373,2,0.43535242158139786
9374,t9373,n9374,2,0.9924452777229994
9375,t9374,n9375,2,0.9594724415809768
9376,t9375,n9376,2,0.5572657848607145
9377,t9376,n9377,2,0.6927161388264742
9378,t9377,n9378,2,0.6151097368706568
9379,t9378,n9379,2,0.3823895538040041
9380,t9379,n9380,2,0.8533899672918013
9381,t9380,n9381,2,0.77205157924776
9382,t9381,n9382,2,0.05979385512054758
9383,t9382,n9383,2,0.05993412682424204
9384,t9383,n9384,2,0.2809308933954964
9385,t9384,n9385,2,0.49350710630574
9386,t9385,n9386,2,0.9700728828072462
9387,t9386,n9387,2,0.32683329680613094
9388,t9387,n9388,2,0.691811541542138
9389,t9388,n9389,2,0.3143088480577859
9390,t9389,n9390,2,0.7561271532571886
9391,t9390,n9391,2,0.028793833060142937
9392,t9391,n9392,2,0.36508148374007066
9393,t9392,n9393,2,0.391685950964467
9394,t9393,n9394,3,0.7686507983187306
9395,t9394,n9395,2,0.5963202043357749
9396,t9395,n9396,2,0.7708517981658752
9397,t9396,n9397,2,0.1213643630425214
9398,t9397,n9398,2,0.8779222862936781
9399,t9398,n9399,2,0.0032022013089870738
9400,t9399,n9400,2,0.7306434963837563
9401,t9400,n9401,2,0.6961596674111752
9402,t9401,n9402,2,0.5849142617690953
9403,t9402,n9403,2,0.92114699298925
9404,t9403,n9404,2,0.021313055418424542
9405,t9404,n9405,2,0.9102278603874469
9406,t9405,n9406,2,0.44220780513844526
9407,t9406,n9407,3,0.560886615251381
9408,t9407,n9408,2,0.06811924899285782
9409,t9408,n9409,2,0.05382321570116333
9410,t9409,n9410,2,0.620600596080179
9411,t9410,n9411,2,0.07765262971218789
9412,t9411,n9412,2,0.9517804110910575
9413,t9412,n9413,2,0.11576033737565516
9414,t9413,n9414,2,0.6465759738012796
9415,t9414,n9415,2,0.5226943027109243
9416,t9415,n9416,2,0.9692872001929294
9417,t9416,n9417,2,0.004983659202437041
9418,t9417,n9418,2,0.4692311251255372
9419,t9418,n9419,2,0.0881886595666328
9420,t9419,n9420,2,0.11555220184207082
9421,t9420,n9421,2,0.7954148903230772
9422,t9421,n9422,2,0.13609475440384344
9423,t9422,n9423,2,0.893322470426602
9424,t9423,n9424,2,0.016404174162744534
9425,t9424,n9425,2,0.8282392814371132
9426,t9425,n9426,2,0.9425812729162051
9427,t9426,n9427,2,0.01108357453246156
9428,t9427,n9428,2,0.37990133666452686
9429,t9428,n9429,2,0.025796419261863823
9430,t9429,n9430,2,0.13440044825427588
9431,t9430,n9431,2,0.842034917592273
9432,t9431,n9432,2,0.870248788819758
